time,ASRBalanceCheck,ASRVolume,ProcessBasinVolume,QASRExtracted,QASRInjection,QDistribution,QTreatment,QTreatmentDistributed,QTreatmentInjected,QTreatmentSurplus,Qadd,Qint
2000-05-27 00:00:00,0.028232,1098156.248177,1497865.360388,-0.000000,0.028232,1.585000,1.613232,1.585000,0.028232,0.028232,0.000000,1.611228
2000-06-03 00:00:00,-0.137675,1014890.686532,1499032.423108,0.137675,-0.000000,1.744000,1.606325,1.606325,-0.000000,-0.000000,0.000000,1.608255
2000-06-10 00:00:00,-0.137864,931510.487800,1499501.309286,0.137864,-0.000000,1.744000,1.606136,1.606136,-0.000000,-0.000000,0.000000,1.606911
2000-06-17 00:00:00,-0.138078,848000.722655,1499681.363613,0.138078,-0.000000,1.744000,1.605922,1.605922,-0.000000,-0.000000,0.000000,1.606219
2000-06-24 00:00:00,-0.138320,764344.947618,1499740.280250,0.138320,-0.000000,1.744000,1.605680,1.605680,-0.000000,-0.000000,0.000000,1.605778
2000-07-01 00:00:00,-0.138591,680524.864187,1499745.861409,0.138591,-0.000000,1.744000,1.605409,1.605409,-0.000000,-0.000000,0.000000,1.605418
2000-07-08 00:00:00,-0.138897,596519.797935,1499723.552750,0.138897,-0.000000,1.744000,1.605103,1.605103,-0.000000,-0.000000,0.000000,1.605066
2000-07-15 00:00:00,-0.139243,512305.882903,1499678.640443,0.139243,-0.000000,1.744000,1.604757,1.604757,-0.000000,-0.000000,0.000000,1.604683
2000-07-22 00:00:00,-0.139635,427854.727935,1499602.052971,0.139635,-0.000000,1.744000,1.604365,1.604365,-0.000000,-0.000000,0.000000,1.604239
2000-07-29 00:00:00,-0.140085,343131.088361,1499465.154160,0.140085,-0.000000,1.744000,1.603915,1.603915,-0.000000,-0.000000,0.000000,1.603688
2000-08-05 00:00:00,-0.140613,258088.391196,1499200.392464,0.140613,-0.000000,1.744000,1.603387,1.603387,-0.000000,-0.000000,0.000000,1.602949
2000-08-12 00:00:00,-0.141253,172658.819175,1498655.119060,0.141253,-0.000000,1.744000,1.602747,1.602747,-0.000000,-0.000000,0.000000,1.601846
2000-08-19 00:00:00,-0.142085,86725.593087,1497493.077852,0.142085,-0.000000,1.744000,1.601915,1.601915,-0.000000,-0.000000,0.000000,1.599993
2000-08-26 00:00:00,-0.143396,-0.023506,1495041.809705,0.143396,-0.000000,1.744000,1.600604,1.600604,-0.000000,-0.000000,0.000000,1.596551
2000-09-02 00:00:00,-0.000000,-0.024839,1497937.330479,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.589788
2000-09-09 00:00:00,-0.000000,-0.024928,1499141.227918,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.586991
2000-09-16 00:00:00,0.000000,-0.024914,1499642.585694,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.585829
2000-09-23 00:00:00,0.000000,-0.024888,1499851.851318,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.585346
2000-09-30 00:00:00,0.000000,-0.024860,1499940.092917,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.585146
2000-10-07 00:00:00,0.000000,-0.024831,1499979.400879,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.585065
2000-10-14 00:00:00,0.000000,-0.024804,1500001.880078,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.585037
2000-10-21 00:00:00,0.000000,-0.024779,1500025.888512,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.585040
2000-10-28 00:00:00,0.000000,-0.024759,1500071.033263,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.585075
2000-11-04 00:00:00,0.000000,-0.024748,1500174.187628,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.585171
2000-11-11 00:00:00,0.000000,-0.024743,1500419.631671,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.585406
2000-11-18 00:00:00,0.000000,-0.024785,1501008.044889,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.585973
2000-11-25 00:00:00,0.000000,-0.024838,1502421.355379,-0.000000,-0.000000,1.585000,1.585000,1.585000,-0.000000,0.000000,0.000000,1.587337
2000-12-02 00:00:00,0.158000,95558.375980,1505821.914816,-0.000000,0.158000,1.427000,1.585000,1.427000,0.158000,0.158000,0.000000,1.590623
2000-12-09 00:00:00,0.158000,191116.776797,1514034.524117,-0.000000,0.158000,1.427000,1.585000,1.427000,0.158000,0.158000,0.000000,1.598579
2000-12-16 00:00:00,0.158000,286675.177615,1534048.376068,-0.000000,0.158000,1.427000,1.585000,1.427000,0.158000,0.158000,0.000000,1.618092
2000-12-23 00:00:00,0.158000,382233.578433,1583939.215806,-0.000000,0.158000,1.427000,1.585000,1.427000,0.158000,0.158000,0.000000,1.667491
2000-12-30 00:00:00,0.158000,477791.979251,1716142.240466,-0.000000,0.158000,1.427000,1.585000,1.427000,0.158000,0.158000,0.000000,1.803590
2001-01-06 00:00:00,0.158000,573350.380068,2145202.231104,-0.000000,0.158000,1.427000,1.585000,1.427000,0.158000,0.158000,0.000000,2.294425
